Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
248,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,28 Jul 2016
249,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,29 Mar 2017
250,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,30 Jun 2016
251,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,30 May 2017
252,Sangli,Sangli,Rice,Other,FAQ,2000,6000,4500,31 May 2017
253,Sangli,Sangli,Rice,Other,FAQ,2000,6100,4500,29 Jun 2016
254,Sangli,Sangli,Rice,Other,FAQ,2000,6200,4100,23 Nov 2020
255,Sangli,Sangli,Rice,Other,FAQ,2000,6200,4100,26 Dec 2019
256,Sangli,Sangli,Rice,Other,FAQ,2000,6200,4600,17 Jan 2017
257,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,02 Apr 2018
258,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,04 Aug 2017
259,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,05 Feb 2021
260,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,05 Sep 2017
261,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,10 Jan 2018
262,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,11 Jan 2018
263,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,12 Aug 2020
264,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,13 May 2017
265,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,14 Nov 2017
266,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,14 Sep 2020
267,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,16 Apr 2018
268,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,16 May 2018
269,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,17 Apr 2018
270,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,18 Nov 2017
271,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,19 Jan 2018
272,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,20 Nov 2017
273,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,21 Apr 2018
274,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,21 Jul 2020
275,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,21 Nov 2017
