Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
151,Mumbai,Mumbai,Rice,Other,FAQ,2500,7800,5150,2023-02-15
140,Mumbai,Mumbai,Rice,Other,FAQ,2500,7800,5150,2023-03-04
82,Mumbai,Mumbai,Rice,Other,FAQ,2500,7800,5150,2023-03-17
125,Mumbai,Mumbai,Rice,Other,FAQ,2700,7600,5150,2023-03-21
48,Mumbai,Mumbai,Rice,Other,FAQ,8200,10300,9700,2023-04-01
124,Mumbai,Mumbai,Rice,Other,FAQ,2700,7600,5150,2023-04-12
144,Mumbai,Mumbai,Rice,Other,FAQ,8200,10300,9700,2023-04-14
94,Mumbai,Mumbai,Rice,Other,FAQ,2700,7600,5150,2023-05-20
95,Mumbai,Mumbai,Rice,Other,FAQ,2700,7600,5150,2023-05-27
127,Mumbai,Mumbai,Rice,Other,FAQ,3000,7500,5250,2023-07-03
181,Mumbai,Mumbai,Rice,Other,FAQ,3000,7500,5250,2023-07-11
170,Mumbai,Mumbai,Rice,Other,FAQ,3000,7500,5250,2023-07-13
105,Mumbai,Mumbai,Rice,Other,FAQ,2800,8000,5400,2023-08-10
56,Mumbai,Mumbai,Rice,Other,FAQ,2800,8000,5400,2023-09-16
96,Mumbai,Mumbai,Rice,Other,FAQ,2900,8500,5700,2023-10-16
12,Mumbai,Mumbai,Rice,Other,FAQ,2900,8500,5700,2023-10-17
143,Mumbai,Mumbai,Rice,Other,FAQ,3000,8000,5500,2023-12-26
106,Mumbai,Mumbai,Rice,Other,FAQ,3000,7000,5000,2024-03-11
152,Mumbai,Mumbai,Rice,Other,FAQ,2900,7500,5200,2024-04-02
142,Mumbai,Mumbai,Rice,Other,FAQ,2800,7200,5000,2024-07-19
46,Mumbai,Mumbai,Rice,Other,FAQ,2600,6200,4400,2025-01-13
