Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
224,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2200,2150,30 Oct 2018
225,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2300,2150,06 Feb 2021
226,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2300,2225,09 May 2018
227,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2300,2225,11 May 2018
228,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2300,2250,06 Mar 2020
229,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2000,2400,2300,17 Apr 2018
230,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2100,2300,2225,12 May 2018
231,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2100,2300,2250,10 May 2018
232,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2100,2300,2250,16 May 2018
233,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2100,2300,2250,18 May 2018
234,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2100,2400,2325,02 Mar 2020
235,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2100,2400,2325,22 Feb 2021
236,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2400,2300,23 May 2018
237,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2400,2350,01 Feb 2019
238,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2400,2350,02 Feb 2019
239,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2400,2350,05 Feb 2019
240,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2400,2350,10 Aug 2021
241,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2400,2350,11 Feb 2019
242,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2400,2350,13 Feb 2019
243,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2400,2350,17 May 2018
244,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2400,2350,21 May 2018
245,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2400,2350,30 Apr 2019
246,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2350,08 Mar 2022
247,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2350,11 Jun 2022
248,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2350,17 May 2022
249,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,01 Feb 2021
250,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,01 Mar 2021
251,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,02 Feb 2021
252,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,02 Mar 2022
253,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,03 Mar 2021
254,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,04 Mar 2021
255,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,04 Mar 2022
256,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,05 Feb 2021
257,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,05 Mar 2021
258,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,06 Apr 2022
259,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,06 Mar 2021
260,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,08 Mar 2021
261,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,10 Mar 2021
262,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,11 May 2021
263,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,12 Mar 2021
264,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,14 Jan 2021
265,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,15 Feb 2021
266,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,15 Mar 2021
267,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,16 Feb 2019
268,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,16 Feb 2021
269,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,17 Apr 2021
270,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,17 Feb 2021
271,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,18 Jan 2021
272,Nagpur,Nagpur,Jowar(Sorghum),Other,FAQ,2200,2500,2425,19 Feb 2019
