Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
592,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2000,1850,2022-12-27
1667,Ahmednagar,Kopargaon,Maize,Other,FAQ,1911,2133,2030,2022-12-28
607,Ahmednagar,Jamkhed,Maize,Other,FAQ,1700,2200,1950,2022-12-29
3745,Ahmednagar,Shrirampur,Maize,Other,FAQ,2000,2150,2125,2022-12-30
1652,Ahmednagar,Kopargaon,Maize,Other,FAQ,1900,2149,2031,2022-12-31
3825,Ahmednagar,Shrirampur(Belapur),Maize,Deshi Red,FAQ,1700,1850,1800,2023-01-02
2572,Ahmednagar,Rahata,Maize,Other,FAQ,2000,2125,2096,2023-01-04
3835,Ahmednagar,Shrirampur(Belapur),Maize,Deshi Red,FAQ,1750,1900,1850,2023-01-05
724,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2200,2000,2023-01-07
304,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2000,2700,2350,2023-01-09
346,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2125,2251,2188,2023-01-10
1657,Ahmednagar,Kopargaon,Maize,Other,FAQ,1900,2176,2100,2023-01-11
632,Ahmednagar,Jamkhed,Maize,Other,FAQ,1800,2000,1900,2023-01-12
397,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2300,3200,2750,2023-01-13
1812,Ahmednagar,Kopargaon,Maize,Other,FAQ,2075,2154,2130,2023-01-14
3412,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2200,2100,2023-01-16
1788,Ahmednagar,Kopargaon,Maize,Other,FAQ,2041,2159,2111,2023-01-17
3417,Ahmednagar,Shrigonda,Maize,Other,FAQ,2000,2200,2100,2023-01-19
308,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2021,2500,2260,2023-01-20
336,Ahmednagar,Ahmednagar,Maize,Other,FAQ,2100,2300,2200,2023-01-21
