,Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
3550,3551,Pune,Pune(Manjri),Onion,Local,FAQ,1300,1700,1500,2024-02-28
7639,7640,Pune,Pune(Manjri),Onion,Local,FAQ,1300,1700,1500,2024-02-29
10911,10912,Pune,Pune(Moshi),Onion,Local,FAQ,800,1200,1000,2024-03-01
1696,1697,Pune,Pune(Manjri),Onion,Local,FAQ,1200,1600,1400,2024-03-02
2271,2272,Pune,Junnar(Otur),Onion,Other,FAQ,1200,2210,1700,2024-03-03
8383,8384,Pune,Pune(Moshi),Onion,Local,FAQ,800,1500,1150,2024-03-04
2895,2896,Pune,Pune(Manjri),Onion,Local,FAQ,1300,1700,1500,2024-03-05
5621,5622,Pune,Baramati,Onion,Red,FAQ,300,1700,1300,2024-03-06
2439,2440,Pune,Manchar,Onion,Other,FAQ,1200,2210,1705,2024-03-07
831,832,Pune,Pune,Onion,Local,FAQ,600,1800,1200,2024-03-08
5350,5351,Pune,Baramati,Onion,Red,FAQ,300,1651,1251,2024-03-09
9374,9375,Pune,Pune(Manjri),Onion,Local,FAQ,1300,1700,1500,2024-03-10
6385,6386,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1300,1150,2024-03-11
8693,8694,Pune,Manchar,Onion,Other,FAQ,1100,2000,1550,2024-03-12
2542,2543,Pune,Pune,Onion,Local,FAQ,600,1800,1200,2024-03-13
1519,1520,Pune,Pune,Onion,Local,FAQ,700,1700,1200,2024-03-14
9160,9161,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1700,1250,2024-03-15
5182,5183,Pune,Baramati,Onion,Red,FAQ,300,1600,1200,2024-03-16
1176,1177,Pune,Junnar,Onion,Other,FAQ,500,1610,910,2024-03-17
2944,2945,Pune,Pune(Moshi),Onion,Local,FAQ,500,1200,850,2024-03-18
9863,9864,Pune,Pune(Manjri),Onion,Local,FAQ,1100,1500,1300,2024-03-19
1867,1868,Pune,Pune(Pimpri),Onion,Local,FAQ,1300,1600,1450,2024-03-20
9893,9894,Pune,Pune,Onion,Local,FAQ,400,1400,900,2024-03-21
7834,7835,Pune,Junnar(Alephata),Onion,Other,FAQ,700,1710,1200,2024-03-22
6710,6711,Pune,Khed(Chakan),Onion,Other,FAQ,1000,1600,1400,2024-03-23
6746,6747,Pune,Manchar,Onion,Other,FAQ,60,1800,1200,2024-03-24
4827,4828,Pune,Pune(Pimpri),Onion,Local,FAQ,1500,1500,1500,2024-03-25
8681,8682,Pune,Manchar,Onion,Other,FAQ,1000,2000,1500,2024-03-26
6550,6551,Pune,Pune(Manjri),Onion,Local,FAQ,1300,1500,1400,2024-03-27
8066,8067,Pune,Pune(Khadiki),Onion,Local,FAQ,700,1500,1100,2024-03-28
9139,9140,Pune,Pune(Khadiki),Onion,Local,FAQ,700,1300,1000,2024-03-29
5571,5572,Pune,Pune(Pimpri),Onion,Local,FAQ,1500,1600,1550,2024-03-30
5289,5290,Pune,Pune,Onion,Local,FAQ,400,1600,1000,2024-03-31
1475,1476,Pune,Pune,Onion,Local,FAQ,400,1600,1000,2024-04-01
3624,3625,Pune,Pune(Moshi),Onion,Local,FAQ,500,1300,900,2024-04-02
3365,3366,Pune,Pune,Onion,Local,FAQ,600,1600,1100,2024-04-03
1490,1491,Pune,Pune,Onion,Local,FAQ,500,1600,1050,2024-04-04
5199,5200,Pune,Indapur,Onion,Red,FAQ,200,1800,800,2024-04-05
9192,9193,Pune,Pune(Moshi),Onion,Local,FAQ,500,1200,850,2024-04-06
5340,5341,Pune,Junnar(Narayangaon),Onion,Other,FAQ,700,1500,1350,2024-04-07
1113,1114,Pune,Indapur,Onion,Red,FAQ,250,1600,800,2024-04-08
1978,1979,Pune,Junnar(Alephata),Onion,Other,FAQ,900,1710,1400,2024-04-09
6263,6264,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1500,1250,2024-04-12
1316,1317,Pune,Baramati,Onion,Red,FAQ,300,1500,1050,2024-04-13
4191,4192,Pune,Pune,Onion,Local,FAQ,500,1500,1000,2024-04-14
10769,10770,Pune,Pune(Manjri),Onion,Local,FAQ,1100,1700,1400,2024-04-15
10093,10094,Pune,Pune(Pimpri),Onion,Local,FAQ,1400,1500,1450,2024-04-16
7160,7161,Pune,Khed(Chakan),Onion,Other,FAQ,1000,1500,1300,2024-04-19
10549,10550,Pune,Pune(Pimpri),Onion,Local,FAQ,900,1500,1200,2024-04-20
7927,7928,Pune,Pune(Moshi),Onion,Local,FAQ,300,1400,850,2024-04-21
11063,11064,Pune,Pune(Manjri),Onion,Local,FAQ,800,1300,1100,2024-04-22
1044,1045,Pune,Pune(Khadiki),Onion,Local,FAQ,800,1500,1350,2024-04-23
10970,10971,Pune,Pune(Pimpri),Onion,Local,FAQ,1300,1500,1400,2024-04-24
10337,10338,Pune,Pune(Khadiki),Onion,Local,FAQ,700,1500,1100,2024-04-25
9146,9147,Pune,Pune(Khadiki),Onion,Local,FAQ,800,1500,1150,2024-04-26
2685,2686,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1500,1250,2024-04-27
4153,4154,Pune,Manchar,Onion,Other,FAQ,1200,1620,1425,2024-04-28
3626,3627,Pune,Pune(Moshi),Onion,Local,FAQ,500,1400,950,2024-04-29
1774,1775,Pune,Pune(Moshi),Onion,Local,FAQ,500,1200,850,2024-04-30
8473,8474,Pune,Pune(Pimpri),Onion,Local,FAQ,900,1400,1150,2024-05-01
9364,9365,Pune,Pune(Manjri),Onion,Local,FAQ,1100,1300,1200,2024-05-02
5640,5641,Pune,Indapur,Onion,Red,FAQ,200,2000,1300,2024-05-03
1267,1268,Pune,Junnar(Narayangaon),Onion,Other,FAQ,400,1800,800,2024-05-04
8368,8369,Pune,Pune(Moshi),Onion,Local,FAQ,500,1500,1000,2024-05-05
9373,9374,Pune,Pune(Manjri),Onion,Local,FAQ,1300,1700,1500,2024-05-06
6843,6844,Pune,Pune,Onion,Local,FAQ,600,2000,1300,2024-05-07
7614,7615,Pune,Pune(Manjri),Onion,Local,FAQ,800,2000,1300,2024-05-08
10355,10356,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1600,1300,2024-05-09
5478,5479,Pune,Pune(Moshi),Onion,Local,FAQ,500,1200,850,2024-05-10
3867,3868,Pune,Junnar(Narayangaon),Onion,Other,FAQ,300,1700,1500,2024-05-11
2742,2743,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1700,1350,2024-05-12
1920,1921,Pune,Baramati,Onion,Red,FAQ,300,1600,1100,2024-05-13
615,616,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,2310,1600,2024-05-14
7734,7735,Pune,Indapur,Onion,Red,FAQ,200,1500,800,2024-05-15
4129,4130,Pune,Junnar(Narayangaon),Onion,Other,FAQ,300,1800,1300,2024-05-16
690,691,Pune,Pune,Onion,Local,FAQ,600,2000,1300,2024-05-17
1921,1922,Pune,Baramati,Onion,Red,FAQ,300,1700,1100,2024-05-18
2900,2901,Pune,Pune(Manjri),Onion,Local,FAQ,1300,2000,1700,2024-05-19
10499,10500,Pune,Pune(Moshi),Onion,Local,FAQ,800,1700,1250,2024-05-20
4154,4155,Pune,Manchar,Onion,Other,FAQ,1200,2210,1715,2024-05-21
457,458,Pune,Indapur,Onion,Red,FAQ,200,2300,1300,2024-05-22
1525,1526,Pune,Pune,Onion,Local,FAQ,700,2100,1400,2024-05-23
1062,1063,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1600,1300,2024-05-24
4,5,Pune,Baramati,Onion,Red,FAQ,300,2000,1300,2024-05-25
4814,4815,Pune,Pune(Pimpri),Onion,Local,FAQ,1200,2000,1600,2024-05-26
436,437,Pune,Baramati,Onion,Red,FAQ,300,2000,1300,2024-05-27
10633,10634,Pune,Pune(Moshi),Onion,Local,FAQ,500,2000,1250,2024-05-28
3759,3760,Pune,Baramati,Onion,Red,FAQ,300,2000,1400,2024-05-29
2741,2742,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,1600,1300,2024-05-30
4632,4633,Pune,Pune,Onion,Local,FAQ,900,2500,1700,2024-05-31
6500,6501,Pune,Baramati,Onion,Red,FAQ,400,2400,1500,2024-06-01
2755,2756,Pune,Pune(Khadiki),Onion,Local,FAQ,1200,1600,1500,2024-06-02
3717,3718,Pune,Pune(Pimpri),Onion,Local,FAQ,1600,2400,2000,2024-06-03
2821,2822,Pune,Pune(Manjri),Onion,Local,FAQ,1500,2200,1700,2024-06-04
10698,10699,Pune,Pune(Pimpri),Onion,Local,FAQ,1300,2700,2000,2024-06-05
5659,5660,Pune,Junnar,Onion,Other,FAQ,1000,3000,2400,2024-06-06
7646,7647,Pune,Pune(Manjri),Onion,Local,FAQ,1700,2000,1800,2024-06-07
5356,5357,Pune,Baramati,Onion,Red,FAQ,600,3100,2200,2024-06-08
4239,4240,Pune,Junnar(Otur),Onion,Other,FAQ,1200,3610,3000,2024-06-09
7051,7052,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,3510,2500,2024-06-10
9074,9075,Pune,Pune(Manjri),Onion,Local,FAQ,1700,2100,2000,2024-06-11
7708,7709,Pune,Baramati,Onion,Red,FAQ,600,3000,2200,2024-06-12
10824,10825,Pune,Pune(Manjri),Onion,Local,FAQ,1700,2200,1900,2024-06-13
208,209,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,3210,2200,2024-06-14
8244,8245,Pune,Pune(Manjri),Onion,Local,FAQ,2200,2400,2300,2024-06-15
1461,1462,Pune,Manchar,Onion,Other,FAQ,2300,3110,2700,2024-06-16
6884,6885,Pune,Baramati,Onion,Red,FAQ,650,2650,2000,2024-06-17
4095,4096,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,4110,2800,2024-06-18
6737,6738,Pune,Khed(Chakan),Onion,Other,FAQ,2000,3100,2500,2024-06-19
891,892,Pune,Pune,Onion,Local,FAQ,1000,3200,2100,2024-06-20
6955,6956,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,3810,2600,2024-06-21
8583,8584,Pune,Pune(Pimpri),Onion,Local,FAQ,2500,3000,2750,2024-06-22
8433,8434,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,3300,2000,2024-06-23
2828,2829,Pune,Pune(Manjri),Onion,Local,FAQ,1700,2800,2200,2024-06-24
4892,4893,Pune,Pune(Khadiki),Onion,Local,FAQ,1500,2600,2050,2024-06-25
1157,1158,Pune,Baramati,Onion,Red,FAQ,500,3000,2200,2024-06-26
8156,8157,Pune,Pune(Moshi),Onion,Local,FAQ,1200,2500,1850,2024-06-27
2504,2505,Pune,Pune,Onion,Local,FAQ,1000,3000,2000,2024-06-28
8398,8399,Pune,Pune(Moshi),Onion,Local,FAQ,1300,2500,1900,2024-06-29
5081,5082,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1500,3350,2510,2024-06-30
1173,1174,Pune,Indapur,Onion,Red,FAQ,1500,3500,2000,2024-07-01
5303,5304,Pune,Junnar(Alephata),Onion,Other,FAQ,1100,3510,2800,2024-07-02
7,8,Pune,Baramati,Onion,Red,FAQ,500,3000,2250,2024-07-03
5661,5662,Pune,Junnar,Onion,Other,FAQ,1500,3510,2900,2024-07-04
3894,3895,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1250,3510,2800,2024-07-05
3734,3735,Pune,Pune(Pimpri),Onion,Local,FAQ,2500,3000,2750,2024-07-06
9534,9535,Pune,Pune(Moshi),Onion,Local,FAQ,1400,2500,1950,2024-07-07
10038,10039,Pune,Pune(Moshi),Onion,Local,FAQ,1500,2600,2050,2024-07-08
7855,7856,Pune,Junnar(Alephata),Onion,Other,FAQ,1100,3410,2800,2024-07-09
857,858,Pune,Pune,Onion,Local,FAQ,1200,3200,2200,2024-07-10
7488,7489,Pune,Pune(Khadiki),Onion,Local,FAQ,1300,2500,1900,2024-07-11
8275,8276,Pune,Junnar(Alephata),Onion,Other,FAQ,1100,3410,2800,2024-07-12
1813,1814,Pune,Pune(Moshi),Onion,Local,FAQ,1800,3000,2400,2024-07-13
8155,8156,Pune,Pune(Moshi),Onion,Local,FAQ,1200,2500,1850,2024-07-14
3190,3191,Pune,Pune(Moshi),Onion,Local,FAQ,1600,2500,2050,2024-07-15
10802,10803,Pune,Pune(Pimpri),Onion,Local,FAQ,2900,2900,2900,2024-07-16
9727,9728,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3600,2600,2024-07-17
1819,1820,Pune,Pune(Moshi),Onion,Local,FAQ,2200,2800,2500,2024-07-18
8125,8126,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1000,3000,2000,2024-07-19
317,318,Pune,Junnar(Narayangaon),Onion,Other,FAQ,600,3000,2500,2024-07-20
5301,5302,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,3210,1800,2024-07-21
9991,9992,Pune,Pune(Pimpri),Onion,Local,FAQ,2900,3000,2950,2024-07-22
4755,4756,Pune,Pune,Onion,Local,FAQ,1200,3000,2100,2024-07-23
10989,10990,Pune,Pune(Pimpri),Onion,Local,FAQ,2400,3000,2700,2024-07-24
8990,8991,Pune,Pune,Onion,Local,FAQ,1200,3000,2100,2024-07-25
3570,3571,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3300,2700,2024-07-26
8941,8942,Pune,Pune(Khadiki),Onion,Local,FAQ,1800,2700,2250,2024-07-27
627,628,Pune,Junnar(Alephata),Onion,Other,FAQ,1100,3250,2700,2024-07-28
9702,9703,Pune,Pune(Khadiki),Onion,Local,FAQ,1800,2600,2200,2024-07-29
5515,5516,Pune,Pune(Moshi),Onion,Local,FAQ,1500,2800,2150,2024-07-30
3402,3403,Pune,Pune,Onion,Local,FAQ,1400,3000,2200,2024-07-31
6157,6158,Pune,Pune,Onion,Local,FAQ,1200,3000,2100,2024-08-01
861,862,Pune,Pune,Onion,Local,FAQ,1400,3000,2200,2024-08-02
4042,4043,Pune,Khed(Chakan),Onion,Other,FAQ,2000,3000,2500,2024-08-03
9816,9817,Pune,Pune(Moshi),Onion,Local,FAQ,1700,2800,2250,2024-08-04
1551,1552,Pune,Pune,Onion,Local,FAQ,1400,3000,2200,2024-08-05
4405,4406,Pune,Khed(Chakan),Onion,Other,FAQ,2000,3000,2500,2024-08-06
1645,1646,Pune,Pune(Khadiki),Onion,Local,FAQ,2000,2700,2350,2024-08-07
1963,1964,Pune,Junnar,Onion,Other,FAQ,1500,3410,2800,2024-08-08
5692,5693,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,3410,2100,2024-08-09
7050,7051,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,3500,2500,2024-08-10
3157,3158,Pune,Pune(Pimpri),Onion,Local,FAQ,2000,3000,2500,2024-08-11
3569,3570,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3300,2600,2024-08-12
1237,1238,Pune,Junnar(Alephata),Onion,Other,FAQ,1800,3710,2900,2024-08-13
7101,7102,Pune,Khed(Chakan),Onion,Other,FAQ,2500,3500,2900,2024-08-14
9995,9996,Pune,Pune(Pimpri),Onion,Local,FAQ,3500,3700,3600,2024-08-15
7056,7057,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1000,3900,2500,2024-08-16
1898,1899,Pune,Pune(Pimpri),Onion,Local,FAQ,2600,3900,3750,2024-08-17
11186,11187,Pune,Pune(Moshi),Onion,Local,FAQ,2000,3500,2750,2024-08-18
2979,2980,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3500,2800,2024-08-19
2577,2578,Pune,Pune,Onion,Local,FAQ,2000,3500,2750,2024-08-20
4836,4837,Pune,Pune(Pimpri),Onion,Local,FAQ,2000,3500,2750,2024-08-21
3418,3419,Pune,Pune,Onion,Local,FAQ,2800,4200,3500,2024-08-22
3662,3663,Pune,Pune(Moshi),Onion,Local,FAQ,2000,3500,2750,2024-08-23
3192,3193,Pune,Pune(Moshi),Onion,Local,FAQ,2000,3500,2750,2024-08-24
398,399,Pune,Junnar(Otur),Onion,Other,FAQ,1500,4510,3800,2024-08-25
2253,2254,Pune,Junnar(Narayangaon),Onion,Other,FAQ,2000,4000,3000,2024-08-26
7250,7251,Pune,Manchar,Onion,Other,FAQ,2500,4510,3525,2024-08-27
5915,5916,Pune,Khed(Chakan),Onion,Other,FAQ,3000,4000,3500,2024-08-28
6542,6543,Pune,Junnar,Onion,Other,FAQ,2000,4510,4100,2024-08-29
2583,2584,Pune,Pune,Onion,Local,FAQ,2600,4000,3300,2024-08-30
5916,5917,Pune,Khed(Chakan),Onion,Other,FAQ,3000,4000,3500,2024-08-31
397,398,Pune,Junnar(Otur),Onion,Other,FAQ,1500,4210,3500,2024-09-01
874,875,Pune,Pune,Onion,Local,FAQ,2800,4200,3500,2024-09-02
2453,2454,Pune,Manchar,Onion,Other,FAQ,3500,5510,4525,2024-09-03
1163,1164,Pune,Baramati,Onion,Red,FAQ,1000,4600,3500,2024-09-04
6654,6655,Pune,Junnar(Narayangaon),Onion,Other,FAQ,2000,4310,3500,2024-09-05
8165,8166,Pune,Pune(Moshi),Onion,Local,FAQ,2000,3500,2250,2024-09-06
6742,6743,Pune,Khed(Chakan),Onion,Other,FAQ,3000,4500,4000,2024-09-07
3171,3172,Pune,Pune(Pimpri),Onion,Local,FAQ,3800,4400,4100,2024-09-08
7435,7436,Pune,Pune(Khadiki),Onion,Local,FAQ,1600,4000,2800,2024-09-09
1462,1463,Pune,Manchar,Onion,Other,FAQ,2800,4510,3668,2024-09-10
3763,3764,Pune,Baramati,Onion,Red,FAQ,700,4300,3300,2024-09-11
6584,6585,Pune,Pune(Manjri),Onion,Local,FAQ,3000,4000,3600,2024-09-12
5345,5346,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1000,4300,3000,2024-09-13
6358,6359,Pune,Pune(Khadiki),Onion,Local,FAQ,2100,3600,2850,2024-09-14
4057,4058,Pune,Khed(Chakan),Onion,Other,FAQ,3000,4500,4000,2024-09-15
6511,6512,Pune,Baramati,Onion,Red,FAQ,1800,5390,4000,2024-09-16
9084,9085,Pune,Pune(Manjri),Onion,Local,FAQ,2000,4600,3700,2024-09-17
576,577,Pune,Khed(Chakan),Onion,Other,FAQ,3000,4500,3500,2024-09-18
5409,5410,Pune,Junnar(Narayangaon),Onion,Other,FAQ,2000,5000,4000,2024-09-19
5523,5524,Pune,Pune(Moshi),Onion,Local,FAQ,2000,5000,3500,2024-09-20
4213,4214,Pune,Junnar(Narayangaon),Onion,Other,FAQ,2000,5100,3500,2024-09-21
7203,7204,Pune,Khed(Chakan),Onion,Other,FAQ,3000,4700,3800,2024-09-22
9604,9605,Pune,Pune(Pimpri),Onion,Local,FAQ,4000,5000,4500,2024-09-23
4722,4723,Pune,Pune(Moshi),Onion,Local,FAQ,2000,5000,3500,2024-09-24
9083,9084,Pune,Pune(Manjri),Onion,Local,FAQ,2000,4600,3500,2024-09-25
10666,10667,Pune,Pune(Moshi),Onion,Local,FAQ,2000,4500,3250,2024-09-26
8605,8606,Pune,Shirur,Onion,Other,FAQ,1000,4800,4200,2024-09-27
4200,4201,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,4700,3500,2024-09-28
1354,1355,Pune,Junnar,Onion,Other,FAQ,2000,4310,4000,2024-09-29
7710,7711,Pune,Baramati,Onion,Red,FAQ,800,4100,3200,2024-09-30
8291,8292,Pune,Junnar(Alephata),Onion,Other,FAQ,2500,4410,3700,2024-10-01
6578,6579,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3300,2700,2024-10-02
6652,6653,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1100,4000,3000,2024-10-03
10836,10837,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3500,2800,2024-10-04
10805,10806,Pune,Pune(Pimpri),Onion,Local,FAQ,3000,4500,3750,2024-10-05
7252,7253,Pune,Manchar,Onion,Other,FAQ,3000,4900,4400,2024-10-06
4309,4310,Pune,Pune,Onion,Local,FAQ,2500,4500,3500,2024-10-07
979,980,Pune,Khed(Chakan),Onion,Other,FAQ,2000,4500,3250,2024-10-09
5603,5604,Pune,Pune(Pimpri),Onion,Local,FAQ,3500,4500,4000,2024-10-10
5517,5518,Pune,Pune(Moshi),Onion,Local,FAQ,1500,3500,2500,2024-10-11
2342,2343,Pune,Khed(Chakan),Onion,Other,FAQ,2000,4500,3250,2024-10-12
6060,6061,Pune,Khed(Chakan),Onion,Other,FAQ,2000,4200,3200,2024-10-13
4991,4992,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3300,2600,2024-10-14
10293,10294,Pune,Shirur,Onion,Other,FAQ,500,5000,4400,2024-10-15
8559,8560,Pune,Khed(Chakan),Onion,Other,FAQ,2000,4500,3200,2024-10-16
5602,5603,Pune,Pune(Pimpri),Onion,Local,FAQ,3400,4400,3700,2024-10-17
9235,9236,Pune,Pune(Moshi),Onion,Local,FAQ,1500,3000,2250,2024-10-18
4052,4053,Pune,Khed(Chakan),Onion,Other,FAQ,2000,4500,3800,2024-10-19
5310,5311,Pune,Junnar(Alephata),Onion,Other,FAQ,2700,5010,4100,2024-10-20
3895,3896,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1500,4600,3500,2024-10-21
1241,1242,Pune,Junnar(Alephata),Onion,Other,FAQ,2200,5110,4200,2024-10-22
5083,5084,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1510,4880,3500,2024-10-23
10032,10033,Pune,Pune(Moshi),Onion,Local,FAQ,1000,3500,2250,2024-10-24
7503,7504,Pune,Pune(Khadiki),Onion,Local,FAQ,1600,3200,2400,2024-10-25
978,979,Pune,Khed(Chakan),Onion,Other,FAQ,2000,4500,3200,2024-10-26
5787,5788,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1100,5000,3500,2024-10-27
9111,9112,Pune,Pune,Onion,Local,FAQ,2000,5000,3500,2024-10-28
8086,8087,Pune,Junnar(Alephata),Onion,Other,FAQ,2000,5110,4300,2024-10-29
1720,1721,Pune,Pune(Manjri),Onion,Local,FAQ,1700,2600,2200,2024-10-30
10808,10809,Pune,Pune(Pimpri),Onion,Local,FAQ,4700,4800,4750,2024-10-31
3026,3027,Pune,Pune(Moshi),Onion,Local,FAQ,1500,2000,1750,2024-11-01
4851,4852,Pune,Pune(Pimpri),Onion,Local,FAQ,3800,4800,4300,2024-11-02
5595,5596,Pune,Pune(Pimpri),Onion,Local,FAQ,2800,4800,3800,2024-11-03
2780,2781,Pune,Pune(Khadiki),Onion,Local,FAQ,1600,4200,2900,2024-11-04
6096,6097,Pune,Manchar,Onion,Other,FAQ,4500,6110,5325,2024-11-05
10276,10277,Pune,Pune(Manjri),Onion,Local,FAQ,2200,5500,3500,2024-11-06
1904,1905,Pune,Pune(Pimpri),Onion,Local,FAQ,6400,6400,6400,2024-11-07
4918,4919,Pune,Pune(Khadiki),Onion,Local,FAQ,2600,4300,3400,2024-11-08
3665,3666,Pune,Pune(Moshi),Onion,Local,FAQ,2000,4500,3250,2024-11-09
10282,10283,Pune,Pune(Manjri),Onion,Local,FAQ,3300,4400,3500,2024-11-10
2252,2253,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1600,6550,4500,2024-11-11
3571,3572,Pune,Pune(Manjri),Onion,Local,FAQ,2200,4800,3500,2024-11-12
4655,4656,Pune,Pune(Manjri),Onion,Local,FAQ,2200,5500,4000,2024-11-13
4915,4916,Pune,Pune(Khadiki),Onion,Local,FAQ,2100,4800,3450,2024-11-14
3180,3181,Pune,Pune(Moshi),Onion,Local,FAQ,1000,4000,2500,2024-11-15
5192,5193,Pune,Baramati,Onion,Red,FAQ,2000,6100,4500,2024-11-16
138,139,Pune,Junnar(Alephata),Onion,Other,FAQ,3000,7010,5000,2024-11-17
8025,8026,Pune,Pune(Manjri),Onion,Local,FAQ,3300,4400,3700,2024-11-18
10432,10433,Pune,Shirur,Onion,Other,FAQ,1000,6100,3800,2024-11-19
4773,4774,Pune,Pune,Onion,Local,FAQ,2500,6500,4500,2024-11-21
10229,10230,Pune,Shirur,Onion,Other,FAQ,1000,6300,4000,2024-11-22
7518,7519,Pune,Pune(Khadiki),Onion,Local,FAQ,3300,4700,4000,2024-11-23
4166,4167,Pune,Manchar,Onion,Other,FAQ,3700,6200,4973,2024-11-24
3272,3273,Pune,Pune(Pimpri),Onion,Local,FAQ,2200,4400,3300,2024-11-25
1802,1803,Pune,Pune(Moshi),Onion,Local,FAQ,1000,5000,3000,2024-11-26
8595,8596,Pune,Pune(Pimpri),Onion,Local,FAQ,4800,6200,5500,2024-11-27
3286,3287,Pune,Pune(Pimpri),Onion,Local,FAQ,3500,4800,4150,2024-11-28
4053,4054,Pune,Khed(Chakan),Onion,Other,FAQ,2000,6000,4000,2024-11-30
4245,4246,Pune,Junnar(Otur),Onion,Other,FAQ,3000,6510,5000,2024-12-01
5633,5634,Pune,Baramati,Onion,Red,FAQ,2500,6800,5000,2024-12-02
9530,9531,Pune,Pune(Moshi),Onion,Local,FAQ,1000,5000,3000,2024-12-03
233,234,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1510,6600,4500,2024-12-04
1359,1360,Pune,Junnar,Onion,Other,FAQ,3750,6510,6100,2024-12-05
1734,1735,Pune,Pune(Manjri),Onion,Local,FAQ,3000,5400,4200,2024-12-06
6442,6443,Pune,Pune(Khadiki),Onion,Local,FAQ,2000,4500,3250,2024-12-07
9613,9614,Pune,Shirur,Onion,Other,FAQ,1000,6000,3800,2024-12-08
10435,10436,Pune,Pune(Manjri),Onion,Local,FAQ,3700,6200,4800,2024-12-09
5616,5617,Pune,Shirur,Onion,Other,FAQ,1000,5600,3600,2024-12-10
6359,6360,Pune,Pune(Khadiki),Onion,Local,FAQ,2100,4200,3150,2024-12-11
6583,6584,Pune,Pune(Manjri),Onion,Local,FAQ,2600,5500,4000,2024-12-12
2166,2167,Pune,Junnar(Alephata),Onion,Other,FAQ,2000,5010,4000,2024-12-13
10034,10035,Pune,Pune(Moshi),Onion,Local,FAQ,1000,4000,2500,2024-12-14
6924,6925,Pune,Junnar,Onion,Other,FAQ,2800,5500,3500,2024-12-15
8143,8144,Pune,Pune(Moshi),Onion,Local,FAQ,800,4000,2400,2024-12-16
10711,10712,Pune,Pune(Pimpri),Onion,Local,FAQ,2500,3500,3000,2024-12-17
8602,8603,Pune,Shirur,Onion,Other,FAQ,1000,2600,2000,2024-12-18
11106,11107,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3300,2700,2024-12-19
3403,3404,Pune,Pune,Onion,Local,FAQ,1500,3000,2250,2024-12-20
11107,11108,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3300,2700,2024-12-21
3887,3888,Pune,Junnar(Narayangaon),Onion,Other,FAQ,600,2900,1700,2024-12-22
1725,1726,Pune,Pune(Manjri),Onion,Local,FAQ,2000,3500,3000,2024-12-23
11109,11110,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3500,2800,2024-12-24
3239,3240,Pune,Shirur,Onion,Other,FAQ,1000,3100,2000,2024-12-25
9726,9727,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3300,2800,2024-12-26
8042,8043,Pune,Pune,Onion,Local,FAQ,1600,3200,2400,2024-12-27
6509,6510,Pune,Baramati,Onion,Red,FAQ,1000,3600,2500,2024-12-28
3800,3801,Pune,Junnar,Onion,Other,FAQ,1500,3000,2000,2024-12-29
7713,7714,Pune,Baramati,Onion,Red,FAQ,1000,4000,2400,2024-12-30
10724,10725,Pune,Shirur,Onion,Other,FAQ,1000,4100,3000,2024-12-31
8012,8013,Pune,Pune(Manjri),Onion,Local,FAQ,2200,2600,2400,2025-01-01
2336,2337,Pune,Khed(Chakan),Onion,Other,FAQ,1500,3500,3000,2025-01-02
5573,5574,Pune,Pune(Pimpri),Onion,Local,FAQ,1500,3000,2250,2025-01-03
